seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
1,EER,60,0.511353075504303,2,5.0,3.333
1,Z_Uncertainty,0,0.7472656965255737,2,5.0,3.333
1,Z_Uncertainty,5,1.5482805967330933,2,5.0,3.333
1,Z_Uncertainty,10,1.0660632848739624,2,5.0,3.333
1,Z_Uncertainty,15,0.7523979544639587,2,5.0,3.333
1,Z_Uncertainty,20,0.4897848069667816,2,5.0,3.333
1,Z_Uncertainty,25,0.40741658210754395,2,5.0,3.333
1,Z_Uncertainty,30,0.29664164781570435,2,5.0,3.333
1,Z_Uncertainty,35,0.2532730996608734,2,5.0,3.333
1,Z_Uncertainty,40,0.24538035690784454,2,5.0,3.333
1,Z_Uncertainty,45,0.2171800285577774,2,5.0,3.333
1,Z_Uncertainty,50,0.18856966495513916,2,5.0,3.333
1,Z_Uncertainty,55,0.18756519258022308,2,5.0,3.333
1,Z_Uncertainty,60,0.17875558137893677,2,5.0,3.333
1,CME_Uncertainty,0,1.1220284700393677,3,3.0,1.286
1,CME_Uncertainty,5,1.748388409614563,3,3.0,1.286
1,CME_Uncertainty,10,0.5560787916183472,3,3.0,1.286
1,CME_Uncertainty,15,0.34487348794937134,3,3.0,1.286
1,CME_Uncertainty,20,0.3363422155380249,3,3.0,1.286
1,CME_Uncertainty,25,0.3416844606399536,3,3.0,1.286
1,CME_Uncertainty,30,0.29885128140449524,3,3.0,1.286
1,CME_Uncertainty,35,0.2750481069087982,3,3.0,1.286
1,CME_Uncertainty,40,0.28194525837898254,3,3.0,1.286
1,CME_Uncertainty,45,0.28280267119407654,3,3.0,1.286
1,CME_Uncertainty,50,0.28477025032043457,3,3.0,1.286
1,CME_Uncertainty,55,0.2827777564525604,3,3.0,1.286
1,CME_Uncertainty,60,0.28816598653793335,3,3.0,1.286
1,Random,0,1.1220284700393677,3,3.0,1.286
1,Random,5,1.748388409614563,3,3.0,1.286
1,Random,10,1.06536066532135,3,3.0,1.286
1,Random,15,0.37325114011764526,3,3.0,1.286
1,Random,20,0.2208312451839447,3,3.0,1.286
1,Random,25,0.2296101450920105,3,3.0,1.286
1,Random,30,0.2600041627883911,3,3.0,1.286
1,Random,35,0.26181888580322266,3,3.0,1.286
1,Random,40,0.28772327303886414,3,3.0,1.286
1,Random,45,0.2797953486442566,3,3.0,1.286
1,Random,50,0.28521057963371277,3,3.0,1.286
1,Random,55,0.3024105131626129,3,3.0,1.286
1,Random,60,0.3144035339355469,3,3.0,1.286
1,EER,0,1.1220284700393677,3,3.0,1.286
1,EER,5,0.7474235892295837,3,3.0,1.286
1,EER,10,0.7502045631408691,3,3.0,1.286
1,EER,15,0.7870365977287292,3,3.0,1.286
1,EER,20,0.662843644618988,3,3.0,1.286
1,EER,25,0.9568760991096497,3,3.0,1.286
1,EER,30,1.1467475891113281,3,3.0,1.286
1,EER,35,1.0616501569747925,3,3.0,1.286
1,EER,40,0.9670889973640442,3,3.0,1.286
1,EER,45,0.876673698425293,3,3.0,1.286
1,EER,50,0.9415078163146973,3,3.0,1.286
1,EER,55,0.8989933133125305,3,3.0,1.286
1,EER,60,0.8105093836784363,3,3.0,1.286
1,Z_Uncertainty,0,1.1220284700393677,3,3.0,1.286
1,Z_Uncertainty,5,0.5251182913780212,3,3.0,1.286
1,Z_Uncertainty,10,0.48313403129577637,3,3.0,1.286
1,Z_Uncertainty,15,0.6648111939430237,3,3.0,1.286
1,Z_Uncertainty,20,0.6266041994094849,3,3.0,1.286
1,Z_Uncertainty,25,0.3753978908061981,3,3.0,1.286
1,Z_Uncertainty,30,0.48080986738204956,3,3.0,1.286
1,Z_Uncertainty,35,0.46549272537231445,3,3.0,1.286
1,Z_Uncertainty,40,0.37423911690711975,3,3.0,1.286
1,Z_Uncertainty,45,0.363274484872818,3,3.0,1.286
1,Z_Uncertainty,50,0.3417896628379822,3,3.0,1.286
1,Z_Uncertainty,55,0.3047195374965668,3,3.0,1.286
1,Z_Uncertainty,60,0.28988251090049744,3,3.0,1.286
