seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
1,PQAL_random,25,0.01784249022603035,1,6.0,6.0
1,PQAL_random,30,0.016884298995137215,1,6.0,6.0
1,PQAL_random,35,0.01671256311237812,1,6.0,6.0
1,PQAL_random,40,0.017407644540071487,1,6.0,6.0
1,PQAL_random,45,0.01727841980755329,1,6.0,6.0
1,EER,0,0.02270563319325447,1,6.0,6.0
1,EER,5,0.0528813935816288,1,6.0,6.0
1,EER,10,0.03255803510546684,1,6.0,6.0
1,EER,15,0.026956241577863693,1,6.0,6.0
1,EER,20,0.025311095640063286,1,6.0,6.0
1,EER,25,0.027037587016820908,1,6.0,6.0
1,EER,30,0.029515519738197327,1,6.0,6.0
1,EER,35,0.033078886568546295,1,6.0,6.0
1,EER,40,0.03102807328104973,1,6.0,6.0
1,EER,45,0.032843854278326035,1,6.0,6.0
1,Z_Uncertainty,0,0.02270563319325447,1,6.0,6.0
1,Z_Uncertainty,5,0.02136203460395336,1,6.0,6.0
1,Z_Uncertainty,10,0.052799638360738754,1,6.0,6.0
1,Z_Uncertainty,15,0.029434258118271828,1,6.0,6.0
1,Z_Uncertainty,20,0.018757572397589684,1,6.0,6.0
1,Z_Uncertainty,25,0.017432494089007378,1,6.0,6.0
1,Z_Uncertainty,30,0.017338963225483894,1,6.0,6.0
1,Z_Uncertainty,35,0.01669873297214508,1,6.0,6.0
1,Z_Uncertainty,40,0.015704547986388206,1,6.0,6.0
1,Z_Uncertainty,45,0.015948649495840073,1,6.0,6.0
1,PQAL,0,0.0671270564198494,2,5.0,3.333
1,PQAL,5,0.12861502170562744,2,5.0,3.333
1,PQAL,10,0.07588814198970795,2,5.0,3.333
1,PQAL,15,0.04705911874771118,2,5.0,3.333
1,PQAL,20,0.04010798782110214,2,5.0,3.333
1,PQAL,25,0.03827229514718056,2,5.0,3.333
1,PQAL,30,0.03669421002268791,2,5.0,3.333
1,PQAL,35,0.038118746131658554,2,5.0,3.333
1,PQAL,40,0.03750510513782501,2,5.0,3.333
1,PQAL,45,0.03974948823451996,2,5.0,3.333
1,PQAL,0,0.0671270564198494,2,5.0,3.333
1,PQAL,5,0.12861502170562744,2,5.0,3.333
1,PQAL,10,0.07588814198970795,2,5.0,3.333
1,PQAL,15,0.04705911874771118,2,5.0,3.333
1,PQAL,20,0.04010798782110214,2,5.0,3.333
1,PQAL,25,0.03827229514718056,2,5.0,3.333
1,PQAL,30,0.03669421002268791,2,5.0,3.333
1,PQAL,35,0.038118746131658554,2,5.0,3.333
1,PQAL,40,0.03750510513782501,2,5.0,3.333
1,PQAL,45,0.03974948823451996,2,5.0,3.333
1,PQAL_random,0,0.0671270564198494,2,5.0,3.333
1,PQAL_random,5,0.12861502170562744,2,5.0,3.333
1,PQAL_random,10,0.2928680181503296,2,5.0,3.333
1,PQAL_random,15,0.07948418706655502,2,5.0,3.333
1,PQAL_random,20,0.05383659526705742,2,5.0,3.333
1,PQAL_random,25,0.043995022773742676,2,5.0,3.333
1,PQAL_random,30,0.04036591947078705,2,5.0,3.333
1,PQAL_random,35,0.03922801837325096,2,5.0,3.333
1,PQAL_random,40,0.04066880792379379,2,5.0,3.333
1,PQAL_random,45,0.041112687438726425,2,5.0,3.333
1,EER,0,0.0671270564198494,2,5.0,3.333
1,EER,5,0.12054245173931122,2,5.0,3.333
1,EER,10,0.12358701974153519,2,5.0,3.333
1,EER,15,0.09699246287345886,2,5.0,3.333
1,EER,20,0.10426390171051025,2,5.0,3.333
1,EER,25,0.08542375266551971,2,5.0,3.333
1,EER,30,0.09759435802698135,2,5.0,3.333
1,EER,35,0.10076671093702316,2,5.0,3.333
1,EER,40,0.10825628787279129,2,5.0,3.333
1,EER,45,0.09455611556768417,2,5.0,3.333
1,Z_Uncertainty,0,0.0671270564198494,2,5.0,3.333
1,Z_Uncertainty,5,0.06770101934671402,2,5.0,3.333
1,Z_Uncertainty,10,0.21815256774425507,2,5.0,3.333
1,Z_Uncertainty,15,0.07744089514017105,2,5.0,3.333
1,Z_Uncertainty,20,0.044024888426065445,2,5.0,3.333
1,Z_Uncertainty,25,0.0417797714471817,2,5.0,3.333
1,Z_Uncertainty,30,0.043239325284957886,2,5.0,3.333
1,Z_Uncertainty,35,0.045056574046611786,2,5.0,3.333
1,Z_Uncertainty,40,0.0425771027803421,2,5.0,3.333
1,Z_Uncertainty,45,0.04360850527882576,2,5.0,3.333
1,PQAL,0,0.1882237046957016,3,3.0,1.286
1,PQAL,5,0.20900402963161469,3,3.0,1.286
1,PQAL,10,0.20343483984470367,3,3.0,1.286
1,PQAL,15,0.13084420561790466,3,3.0,1.286
1,PQAL,20,0.10270368307828903,3,3.0,1.286
1,PQAL,25,0.09747646749019623,3,3.0,1.286
1,PQAL,30,0.09154755622148514,3,3.0,1.286
1,PQAL,35,0.09049853682518005,3,3.0,1.286
1,PQAL,40,0.08817008137702942,3,3.0,1.286
1,PQAL,45,0.08864724636077881,3,3.0,1.286
1,PQAL,0,0.1882237046957016,3,3.0,1.286
1,PQAL,5,0.20900402963161469,3,3.0,1.286
1,PQAL,10,0.20343483984470367,3,3.0,1.286
1,PQAL,15,0.13084420561790466,3,3.0,1.286
1,PQAL,20,0.10270368307828903,3,3.0,1.286
1,PQAL,25,0.09747646749019623,3,3.0,1.286
1,PQAL,30,0.09154755622148514,3,3.0,1.286
1,PQAL,35,0.09049853682518005,3,3.0,1.286
1,PQAL,40,0.08817008137702942,3,3.0,1.286
1,PQAL,45,0.08864724636077881,3,3.0,1.286
1,PQAL_random,0,0.1882237046957016,3,3.0,1.286
1,PQAL_random,5,0.20900402963161469,3,3.0,1.286
1,PQAL_random,10,0.3327338993549347,3,3.0,1.286
1,PQAL_random,15,0.18569500744342804,3,3.0,1.286
1,PQAL_random,20,0.13968844711780548,3,3.0,1.286
1,PQAL_random,25,0.11502297967672348,3,3.0,1.286
1,PQAL_random,30,0.1048751100897789,3,3.0,1.286
1,PQAL_random,35,0.10400773584842682,3,3.0,1.286
1,PQAL_random,40,0.10911908000707626,3,3.0,1.286
1,PQAL_random,45,0.10638024657964706,3,3.0,1.286
1,EER,0,0.1882237046957016,3,3.0,1.286
1,EER,5,0.274137943983078,3,3.0,1.286
1,EER,10,0.26658007502555847,3,3.0,1.286
1,EER,15,0.23583576083183289,3,3.0,1.286
1,EER,20,0.2378654181957245,3,3.0,1.286
1,EER,25,0.20998382568359375,3,3.0,1.286
1,EER,30,0.22866244614124298,3,3.0,1.286
1,EER,35,0.23293539881706238,3,3.0,1.286
1,EER,40,0.23687313497066498,3,3.0,1.286
1,EER,45,0.22058340907096863,3,3.0,1.286
1,Z_Uncertainty,0,0.1882237046957016,3,3.0,1.286
1,Z_Uncertainty,5,0.16881345212459564,3,3.0,1.286
1,Z_Uncertainty,10,0.26237988471984863,3,3.0,1.286
1,Z_Uncertainty,15,0.13157330453395844,3,3.0,1.286
1,Z_Uncertainty,20,0.10267429798841476,3,3.0,1.286
1,Z_Uncertainty,25,0.09592478722333908,3,3.0,1.286
1,Z_Uncertainty,30,0.09024809300899506,3,3.0,1.286
1,Z_Uncertainty,35,0.08866249024868011,3,3.0,1.286
1,Z_Uncertainty,40,0.09238403290510178,3,3.0,1.286
1,Z_Uncertainty,45,0.08940806239843369,3,3.0,1.286
1,PQAL,0,0.39016348123550415,4,2.0,0.5
1,PQAL,5,0.3379092514514923,4,2.0,0.5
1,PQAL,10,0.3770187497138977,4,2.0,0.5
1,PQAL,15,0.25561991333961487,4,2.0,0.5
1,PQAL,20,0.18161045014858246,4,2.0,0.5
1,PQAL,25,0.15572434663772583,4,2.0,0.5
1,PQAL,30,0.1436326801776886,4,2.0,0.5
1,PQAL,35,0.1461644172668457,4,2.0,0.5
1,PQAL,40,0.14014559984207153,4,2.0,0.5
1,PQAL,45,0.13841253519058228,4,2.0,0.5
1,PQAL,0,0.39016348123550415,4,2.0,0.5
1,PQAL,5,0.3379092514514923,4,2.0,0.5
1,PQAL,10,0.3770187497138977,4,2.0,0.5
1,PQAL,15,0.25561991333961487,4,2.0,0.5
1,PQAL,20,0.18161045014858246,4,2.0,0.5
1,PQAL,25,0.15572434663772583,4,2.0,0.5
1,PQAL,30,0.1436326801776886,4,2.0,0.5
1,PQAL,35,0.1461644172668457,4,2.0,0.5
1,PQAL,40,0.14014559984207153,4,2.0,0.5
1,PQAL,45,0.13841253519058228,4,2.0,0.5
1,PQAL_random,0,0.39016348123550415,4,2.0,0.5
1,PQAL_random,5,0.3379092514514923,4,2.0,0.5
1,PQAL_random,10,0.7132711410522461,4,2.0,0.5
1,PQAL_random,15,0.3298221528530121,4,2.0,0.5
1,PQAL_random,20,0.23487776517868042,4,2.0,0.5
1,PQAL_random,25,0.1851557493209839,4,2.0,0.5
1,PQAL_random,30,0.16293591260910034,4,2.0,0.5
